entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda
30671,YJhGp7HmRQxg,No,Yes,adversarial,True,0.25
19900,YKJKHDKKW3XU,Yes,Yes,random,True,0.25
25325,YEfk5kdn9lR8,No,No,random,True,0.25
9252,Y1slvoNgzBLE,Yes,No,adversarial,True,0.25
10346,Y8OTd45_6cvY,Yes,No,popular,True,0.25
21102,YtTB0BK39JI8,Yes,Yes,random,True,0.25
1613,Y3iLGu2Omgrw,Yes,Yes,random,True,0.25
7988,YEvZ3jOMYWxk,No,No,random,True,0.25
8344,YPMMdAKZxI_I,No,Yes,popular,True,0.25
12047,Yr2djvq1vc68,Yes,No,popular,True,0.25
1289,YH-vTZh81qAU,No,Yes,random,True,0.25
27829,Y_BSmz3SEW1w,No,Yes,adversarial,True,0.25
6395,Y0rSETXszQM0,No,Yes,popular,True,0.25
7654,Y6cS0FsUM-cQ,Yes,No,adversarial,True,0.25
28979,YV8A0VRGdgwM,No,Yes,popular,True,0.25
25072,Yyau2WIRkxb8,No,Yes,adversarial,True,0.25
8706,YIvfaKPDWC00,Yes,Yes,random,True,0.25
5847,YTdl9SmBbRnA,Yes,Yes,adversarial,True,0.25
24152,YW4GEwnXc9tQ,Yes,Yes,popular,True,0.25
4215,YB4SZwi9Ce3o,No,Yes,popular,True,0.25
20141,YuY4fe5DT1gI,Yes,Yes,random,True,0.25
13121,YpPLisQ_QXxw,Yes,Yes,random,True,0.25
30871,Y9z8XIRyUq9Q,Yes,No,popular,True,0.25
21468,Y-R69Fa-mCaY,Yes,Yes,popular,True,0.25
11233,Yy1a8PntuXYw,No,No,random,True,0.25
22659,YFeHndzYAUkg,Yes,No,popular,True,0.25
24653,Y4pv3w--cRrA,No,No,popular,True,0.25
13123,Yv7BaYF0kagM,Yes,Yes,adversarial,True,0.25
9850,YawxrHOpt-sE,Yes,No,popular,True,0.25
19979,Y-BUWGM7qeUM,No,Yes,random,True,0.25
28727,Y2KEfkDO6hlA,No,Yes,adversarial,True,0.25
7019,YbUTOsLXYyxg,No,No,adversarial,True,0.25
28715,YxnVqvc7N7Po,Yes,No,adversarial,True,0.25
2803,Yd1tL-9BILy8,No,Yes,adversarial,True,0.25
4797,Y2JutOgAnqWA,Yes,Yes,popular,True,0.25
14636,YeNG6fEiAE8c,Yes,Yes,popular,True,0.25
26834,YBrPFQDr99Gg,Yes,Yes,adversarial,True,0.25
20944,YD4s5aHrsBgs,Yes,Yes,popular,True,0.25
12754,YAWGnTI0e2Fs,Yes,Yes,random,True,0.25
27720,Y8ycflE3dIHw,No,Yes,popular,True,0.25
16829,YPTyFYxXdut4,No,Yes,popular,True,0.25
2625,Yd1tL-9BILy8,No,Yes,random,True,0.25
24164,YDNtF_mGzQes,Yes,Yes,random,True,0.25
14666,Y1OyEgzXCkYE,No,No,adversarial,True,0.25
23895,YLvMA1Wcgu3w,No,Yes,adversarial,True,0.25
15257,Yazh_-OkQ-uI,Yes,Yes,adversarial,True,0.25
24549,Y1Og2TJ3bXW0,Yes,Yes,random,True,0.25
29880,YSQHYl2Kp5ww,No,Yes,adversarial,True,0.25
1693,Y3iLGu2Omgrw,Yes,Yes,adversarial,True,0.25
15278,YriM7b5bJ9KQ,Yes,Yes,popular,True,0.25
17053,YwVi5w_NU6CM,No,No,popular,True,0.25
25822,YObWjGBJF_94,Yes,Yes,adversarial,True,0.25
8554,YITlqMkR5alY,No,Yes,adversarial,True,0.25
1122,YBZCEDkx37rI,No,Yes,adversarial,True,0.25
7881,YOTLtzk0W4zg,No,Yes,adversarial,True,0.25
15540,Yx5AH2gW_8S4,Yes,Yes,random,True,0.25
28857,YS0SQyFXbqF8,No,Yes,random,True,0.25
8498,YEvZ3jOMYWxk,No,Yes,popular,True,0.25
27948,YTSdAJWJ-tW0,Yes,Yes,adversarial,True,0.25
10384,YPg2cWEnEEvc,No,No,popular,True,0.25
18167,YrbO727iF03I,Yes,No,adversarial,True,0.25
15523,YIhvXtS9-IxM,Yes,Yes,popular,True,0.25
29408,Y8o-Y4QP8LWs,No,Yes,random,True,0.25
25107,Ye2rScj9UyMs,Yes,No,popular,True,0.25
24193,YpTJKJxaheI8,Yes,Yes,random,True,0.25
2639,Y1nUOGZgSzZo,No,Yes,adversarial,True,0.25
1268,YztSjcZNUY7A,Yes,No,adversarial,True,0.25
22164,YsI7_ycEYzAY,No,No,popular,True,0.25
9951,YWq4OD3olO2w,No,Yes,adversarial,True,0.25
13238,YB-gTt3_rceQ,No,Yes,adversarial,True,0.25
11835,Yi1u_2eZYYlE,No,No,popular,True,0.25
12750,YlHh0SwUhP8U,Yes,No,adversarial,True,0.25
22293,YCbe2B6ohBpw,No,Yes,popular,True,0.25
21016,YDn3buZWMzwY,No,No,random,True,0.25
13039,YNeZerAPXR-A,No,Yes,adversarial,True,0.25
25031,YMvHpNzDpC6Q,Yes,No,adversarial,True,0.25
24798,YIKnx3hJv1bs,Yes,Yes,random,True,0.25
15878,Y2EsxcKe1A4w,No,Yes,popular,True,0.25
599,Y14ekd4nkpwc,Yes,Yes,random,True,0.25
3323,YhJtOGmN_KVw,No,No,popular,True,0.25
11683,Y5iTRKJqUIw8,Yes,No,random,True,0.25
21729,YhiJB_95IWiE,No,Yes,popular,True,0.25
29803,Y7P0N61TVOxE,No,Yes,random,True,0.25
29249,YQTSKjweEWew,No,Yes,random,True,0.25
20752,YxpZna_FwDhI,Yes,Yes,popular,True,0.25
8025,YD9GHUPGWsV0,No,No,popular,True,0.25
25224,Y27HIamF8pKo,No,Yes,adversarial,True,0.25
9780,Y8OTd45_6cvY,Yes,Yes,random,True,0.25
25133,Yn-JyOqYSLQM,No,No,random,True,0.25
9657,YnlC4UI4hZ60,No,Yes,popular,True,0.25
13304,Yt1hj7se76wQ,Yes,No,popular,True,0.25
4753,Y_iUX8CibElk,No,No,popular,True,0.25
5891,YWmDe2xbnSY4,Yes,Yes,random,True,0.25
23951,YnuZEAuAl8hQ,Yes,No,popular,True,0.25
15459,YECw5Yf7QoMo,No,Yes,random,True,0.25
26672,YBUAPM4D3-h8,Yes,Yes,random,True,0.25
13279,YrN2rpLV3brs,No,No,popular,True,0.25
27441,Y8ycflE3dIHw,No,Yes,adversarial,True,0.25
8257,YHVz-FJBf_iM,Yes,No,popular,True,0.25
22063,YkF1KWybdRpM,Yes,Yes,random,True,0.25
20061,YpO8kbg9IJnc,Yes,Yes,popular,True,0.25
22944,Y2msevPMQB4M,Yes,Yes,random,True,0.25
19001,YnLZeG9LaLgw,Yes,Yes,adversarial,True,0.25
27997,Yt3VFlDiEKgY,Yes,Yes,random,True,0.25
13398,YXPebkNzsnRI,No,Yes,random,True,0.25
12388,YcFHFVGOtp6g,Yes,No,adversarial,True,0.25
2207,Y0a9wVat2PWk,No,Yes,adversarial,True,0.25
9725,Y2ItTq2JShdU,No,Yes,adversarial,True,0.25
10431,YAJtNitYMa1I,Yes,Yes,random,True,0.25
2125,Ylh801oHGtD4,Yes,No,popular,True,0.25
15648,Y0_ogYGDGDco,Yes,Yes,adversarial,True,0.25
2748,Yc0V_HAul7rI,Yes,Yes,popular,True,0.25
24037,Y9MgGaTbmc6g,No,No,adversarial,True,0.25
28528,YxqtrbqDlz28,Yes,Yes,random,True,0.25
4323,YNJEPbGVBJIQ,No,No,popular,True,0.25
22632,Yf8WPf5F22xI,Yes,Yes,popular,True,0.25
7800,YBXxlqaDvdaA,No,No,random,True,0.25
16558,YPO8Nu3F8mkA,No,Yes,adversarial,True,0.25
7325,Y6NBPiArs2-w,Yes,Yes,popular,True,0.25
19239,YW7OJevEgq7w,No,No,random,True,0.25
20048,YD4s5aHrsBgs,Yes,Yes,random,True,0.25
29137,YMVGhC-xB79s,Yes,Yes,random,True,0.25
10190,YrjUrB1WUpcI,Yes,Yes,adversarial,True,0.25
7409,YhGWarNR6xmg,No,Yes,adversarial,True,0.25
12331,Y5iTRKJqUIw8,Yes,Yes,popular,True,0.25
20795,YKJKHDKKW3XU,Yes,No,popular,True,0.25
27765,YmSF_FqBtRPs,No,No,adversarial,True,0.25
19848,YpO8kbg9IJnc,Yes,Yes,adversarial,True,0.25
20340,YROootH-mtEI,No,No,adversarial,True,0.25
2223,YD9tinq3RMpU,Yes,Yes,random,True,0.25
1560,YKnXNy5Q6YS4,Yes,No,adversarial,True,0.25
13063,YMBP4RcnwGZw,No,No,random,True,0.25
28744,Yjj2RyNDj7no,Yes,Yes,random,True,0.25
11295,Y473wBEwC35M,No,Yes,random,True,0.25
26988,Y3qTL7QRk-tg,No,Yes,adversarial,True,0.25
11512,YyVjivgsU2aA,No,Yes,adversarial,True,0.25
10432,Y3IScngdQA4I,Yes,Yes,adversarial,True,0.25
20539,YxpZna_FwDhI,Yes,Yes,adversarial,True,0.25
17594,YeRU-rABp8nk,Yes,No,random,True,0.25
21818,YtTB0BK39JI8,Yes,Yes,adversarial,True,0.25
17140,YAR8-MVl_Mf8,No,Yes,random,True,0.25
448,YsVYTOURVsQ0,Yes,No,adversarial,True,0.25
29202,YR8bHTHnF8j4,No,Yes,popular,True,0.25
30907,Y30D1tqNFHMc,Yes,Yes,adversarial,True,0.25
16225,YJTHMXLC9YRs,Yes,Yes,adversarial,True,0.25
23177,YLvMA1Wcgu3w,No,Yes,random,True,0.25
15875,Y-oy0BkpMGAk,Yes,Yes,adversarial,True,0.25
11223,YUE3XnVFodMI,Yes,No,random,True,0.25
29055,YSQHYl2Kp5ww,No,Yes,random,True,0.25
7847,YbmEF-c-M174,Yes,No,popular,True,0.25
14945,YvruDH_YLaPI,No,No,random,True,0.25
28200,YHkbCUN4V3TU,No,No,popular,True,0.25
27283,YMtK8L8gXRrI,No,Yes,random,True,0.25
9717,Yd6gu2w19YQo,No,No,random,True,0.25
12532,YCYUlLTKoa1Y,No,No,popular,True,0.25
2215,YEYTz1LPDHsc,No,Yes,random,True,0.25
6659,YSGaIvgwwWSE,No,No,popular,True,0.25
13851,YkVYNXZd0MMY,No,Yes,random,True,0.25
9898,Ygr5Zss89yLQ,Yes,No,random,True,0.25
29801,Y6i5eQOpFk_U,No,Yes,adversarial,True,0.25
7389,YJQz40TkjymY,Yes,Yes,popular,True,0.25
22946,YZ7yDwpdGelM,No,Yes,popular,True,0.25
30617,YTWOgvDaDqlU,No,No,popular,True,0.25
31057,YgW7s3YAthpI,No,No,popular,True,0.25
17140,YIFRmbxWK8u0,Yes,No,adversarial,True,0.25
4726,YQHfyKaOHSz4,No,No,popular,True,0.25
12970,YlYhwCRX2wNc,No,No,random,True,0.25
26472,YFc9pG54DDJM,Yes,No,popular,True,0.25
8819,YU90e2P9jy30,Yes,No,popular,True,0.25
5004,Y79XDcI6xZm0,Yes,Yes,adversarial,True,0.25
2791,Yhrv6fwnmBkY,Yes,Yes,random,True,0.25
3312,YlfO471Rn61k,Yes,Yes,random,True,0.25
9032,YdP5DbAzTl5M,Yes,No,adversarial,True,0.25
17524,Y2JV3emH50XU,No,Yes,popular,True,0.25
12515,YNeZerAPXR-A,No,Yes,random,True,0.25
23958,YSNy_axSCoyw,Yes,Yes,random,True,0.25
15528,YlTfNLKEy1RU,Yes,No,adversarial,True,0.25
1338,YdlsiellSFf0,No,Yes,random,True,0.25
14120,YNi3dIj90Oa4,No,Yes,popular,True,0.25
24621,YHdxfbpnd2-8,No,Yes,adversarial,True,0.25
26691,YqakN0JNbpcU,Yes,No,popular,True,0.25
9458,Yh0M4RS8p_mo,Yes,Yes,popular,True,0.25
17820,Yg6CY7qvu81k,Yes,Yes,popular,True,0.25
26643,YpHYkWkZ4guE,No,Yes,adversarial,True,0.25
28023,YmSF_FqBtRPs,No,No,popular,True,0.25
18011,YatmDP_fmK_8,No,No,random,True,0.25
14940,YsJrFyjfrL-g,Yes,No,adversarial,True,0.25
21394,YT9_ep-3BZDY,Yes,Yes,adversarial,True,0.25
3213,YEQVWhHmT_cE,Yes,Yes,random,True,0.25
15152,Y2EsxcKe1A4w,No,Yes,random,True,0.25
17853,YzF3xXn6NTyU,No,No,adversarial,True,0.25
26125,YEfk5kdn9lR8,No,No,adversarial,True,0.25
14845,YrtgVoZCcBw8,No,No,adversarial,True,0.25
11128,Y3xDZ-kdGE3o,Yes,Yes,random,True,0.25
26,Y7fmOlUlwoNg,Yes,Yes,random,True,0.25
28547,Y4CAMv5nlr-0,No,No,adversarial,True,0.25
29853,YXWw7ZM1c_QA,Yes,No,adversarial,True,0.25
2473,YBlbGXalLNVU,Yes,Yes,random,True,0.25
2577,YK03ydb1uaoQ,Yes,No,adversarial,True,0.25
16194,Y32565FEuksc,Yes,No,random,True,0.25
6787,YXrJcmftCY04,No,Yes,random,True,0.25
5740,YXL8JV9qXGLE,Yes,No,popular,True,0.25
4763,YbX2vDaHL26U,No,Yes,adversarial,True,0.25
14720,Yazh_-OkQ-uI,Yes,No,random,True,0.25
19421,YfBYDJWChe5c,No,No,popular,True,0.25
11831,YLB6CZ0x-kns,No,No,random,True,0.25
25405,YFc9pG54DDJM,Yes,Yes,random,True,0.25
16848,YmlnUJH4BQnk,Yes,Yes,random,True,0.25
13948,YN_s9F4CI_98,Yes,No,popular,True,0.25
4915,YItS07xtdi4s,No,Yes,adversarial,True,0.25
26225,Ysl_Pxpc7beo,Yes,Yes,random,True,0.25
5475,Y9BGLAUSF0sk,No,No,random,True,0.25
29236,YJHhEjsAkZoc,No,No,popular,True,0.25
30149,Y6i5eQOpFk_U,No,Yes,popular,True,0.25
11914,Yr2djvq1vc68,Yes,Yes,adversarial,True,0.25
10319,YAKHZMg9ba30,Yes,Yes,random,True,0.25
25972,YMSziND26UTA,Yes,Yes,adversarial,True,0.25
22762,YkF1KWybdRpM,Yes,No,adversarial,True,0.25
3295,YxYwpABpZed4,No,Yes,random,True,0.25
16800,YemGPabOePzA,Yes,Yes,popular,True,0.25
17889,Y2a6GNu6uCDE,Yes,Yes,popular,True,0.25
11003,YyVjivgsU2aA,No,No,random,True,0.25
14114,YC_ga5m6nOhI,Yes,Yes,adversarial,True,0.25
12927,YBvw2gv1fcZw,Yes,Yes,random,True,0.25
18144,YeJCaRgf1M20,Yes,Yes,random,True,0.25
24550,Y-FW109cbv0g,No,Yes,adversarial,True,0.25
21086,YFf8bCCJfVX4,No,Yes,adversarial,True,0.25
28404,Y1WTSW96XP6E,Yes,No,adversarial,True,0.25
4254,Y9ucb5HYO8ps,Yes,No,popular,True,0.25
14615,Yos_2U4xqTqw,No,No,popular,True,0.25
3603,YJ0yeFeKvIt8,No,Yes,adversarial,True,0.25
27276,Ysl_Pxpc7beo,Yes,Yes,popular,True,0.25
18496,YZ_smJ66Tb3c,No,Yes,popular,True,0.25
9707,Y7-HCqJFwHoI,Yes,Yes,random,True,0.25
29923,YPWjEfOkb6ro,Yes,No,random,True,0.25
274,YfsBR7e_X_0Y,No,No,adversarial,True,0.25
20321,Y466ucPGoNSQ,Yes,Yes,random,True,0.25
13800,Yb1PXsfgQw5w,No,No,adversarial,True,0.25
4537,YbX2vDaHL26U,No,Yes,random,True,0.25
29164,Y5K1mISHwggI,Yes,Yes,adversarial,True,0.25
14322,Y3kBlVLkN0zo,No,Yes,popular,True,0.25
11850,YWHRnyGXcdy8,Yes,Yes,adversarial,True,0.25
22800,YCMNlIW6Lkwc,No,Yes,adversarial,True,0.25
20700,Y9b6RqajfAmw,No,No,adversarial,True,0.25
21477,Y-mb4Fw4Z0xg,No,No,random,True,0.25
21503,Ym_NCf-q4Gn0,Yes,Yes,random,True,0.25
7579,Y2t82STv2GR8,No,No,popular,True,0.25
5263,Y4SZ7JXDCNps,No,Yes,popular,True,0.25
26387,YcNARVD02-tw,Yes,Yes,adversarial,True,0.25
6892,YJon_DEFqsfM,Yes,Yes,popular,True,0.25
28009,Ys_EWjoiVfzo,Yes,Yes,popular,True,0.25
30270,YOFVzrakJhbw,Yes,No,adversarial,True,0.25
2970,Yhrv6fwnmBkY,Yes,No,adversarial,True,0.25
15315,YBLMWD6fxhpo,Yes,No,adversarial,True,0.25
23213,YGE1aZSnPr2Q,No,Yes,popular,True,0.25
13900,Yos_2U4xqTqw,No,Yes,random,True,0.25
21989,Y2sZhC_mKeic,No,No,popular,True,0.25
23977,YOVQMFBeCHq0,No,Yes,popular,True,0.25
20903,Y-CcGuq0yoKo,No,Yes,adversarial,True,0.25
2267,Y0a9wVat2PWk,No,No,popular,True,0.25
8971,YelztUCeNQvQ,No,No,popular,True,0.25
13815,YpPLisQ_QXxw,Yes,No,popular,True,0.25
16487,YrE6BJ0Bo4w4,No,No,random,True,0.25
14981,Y4_Cak7gvly4,Yes,No,adversarial,True,0.25
16058,YemGPabOePzA,Yes,Yes,random,True,0.25
14295,YrtgVoZCcBw8,No,No,random,True,0.25
23493,YEcihYbSlyck,No,No,random,True,0.25
29056,Y2KEfkDO6hlA,No,Yes,popular,True,0.25
14827,Y1OyEgzXCkYE,No,No,popular,True,0.25
6208,Y2ymiXjImwGs,No,No,popular,True,0.25
10590,Y0fMXnvD38zI,No,Yes,popular,True,0.25
21905,YHqndxoujCYI,No,No,adversarial,True,0.25
7933,YhuMLK0oA3L8,No,No,random,True,0.25
5803,YO90Qy2xG6oA,Yes,Yes,random,True,0.25
10293,YAMQei29haCw,No,No,random,True,0.25
23004,YnuZEAuAl8hQ,Yes,Yes,random,True,0.25
19009,YfmEft49sPfE,No,Yes,random,True,0.25
28831,Y-mhFGevxLUg,No,Yes,adversarial,True,0.25
5867,Y6OlHuvJR_Dk,No,Yes,adversarial,True,0.25
12341,Yh3UhoHIMfpw,Yes,Yes,adversarial,True,0.25
26150,Yp9qRTh4BmSE,Yes,Yes,random,True,0.25
4282,Y6Pywt0f_NFY,Yes,Yes,random,True,0.25
3913,YzoxFl3pddMg,No,Yes,random,True,0.25
25542,Y_9mgOkzm-xg,No,Yes,popular,True,0.25
28328,Y6ukYSXzfEgQ,Yes,No,adversarial,True,0.25
27499,YtwFypUcdgRc,No,Yes,popular,True,0.25
5213,Y4SZ7JXDCNps,No,Yes,adversarial,True,0.25
14222,YtxeXrpoMST4,No,No,adversarial,True,0.25
10597,YQ3vkJMVMbC8,No,Yes,adversarial,True,0.25
675,YyfYNPWs7mWY,No,Yes,adversarial,True,0.25
7842,Y3VHpLxtd498,Yes,Yes,adversarial,True,0.25
178,YDlWd7Wmdi1E,No,Yes,adversarial,True,0.25
12946,Y8b9z7N25DmU,No,Yes,popular,True,0.25
10638,YinSvboaSRwA,Yes,No,random,True,0.25
4712,YjjfUaMQaG1A,No,No,random,True,0.25
2116,YPb6MqpdX5Jw,No,Yes,adversarial,True,0.25
15375,YIhvXtS9-IxM,Yes,Yes,adversarial,True,0.25
1361,YH-vTZh81qAU,No,Yes,adversarial,True,0.25
22486,Y8ipe6b1LwHQ,No,Yes,random,True,0.25
0,Y7fmOlUlwoNg,Yes,No,adversarial,True,0.25
29471,Y5K1mISHwggI,Yes,Yes,popular,True,0.25
11123,YR4fXcbWFhJg,No,Yes,popular,True,0.25
29016,Y9PN4gyxpH2M,Yes,No,adversarial,True,0.25
1195,YztSjcZNUY7A,Yes,Yes,random,True,0.25
17849,YAR8-MVl_Mf8,No,Yes,popular,True,0.25
6902,YxUWSHYoslPQ,No,No,popular,True,0.25
2510,YRNBoH2LHQEM,No,No,adversarial,True,0.25
1463,YCefFMA3klxk,No,No,random,True,0.25
7507,Y2t82STv2GR8,No,No,adversarial,True,0.25
29846,YAf4a-9rcnP0,No,Yes,popular,True,0.25
12568,YCchRf2jq6fc,No,No,adversarial,True,0.25
3437,YUCy1BEx8jBE,No,Yes,popular,True,0.25
24661,YS8k47ME-YT4,No,Yes,adversarial,True,0.25
22895,Y1HCuBnPLMqQ,Yes,Yes,adversarial,True,0.25
8313,Yj0KvrVE_Oww,Yes,Yes,adversarial,True,0.25
18835,YkXjzsroVTtw,Yes,Yes,random,True,0.25
22424,Ym_NCf-q4Gn0,Yes,Yes,popular,True,0.25
5567,Y0yxEvdnimGg,Yes,Yes,popular,True,0.25
26281,YR91bUbtKrRs,Yes,No,adversarial,True,0.25
13335,YWqXFAY4k79s,No,No,random,True,0.25
30131,Y-Sz4z0QwEuM,No,No,random,True,0.25
22994,YTOaQMYc79Mw,Yes,Yes,adversarial,True,0.25
2501,Y1nUOGZgSzZo,No,Yes,random,True,0.25
1601,YFA11v4SmdBc,No,Yes,random,True,0.25
19176,Y8VOibo9Q_Dc,Yes,Yes,random,True,0.25
17430,YkHIe4CfaccQ,Yes,No,popular,True,0.25
17895,YlVr-PxhZo8s,Yes,Yes,random,True,0.25
29005,YxnVqvc7N7Po,Yes,Yes,popular,True,0.25
27696,YK8-b0VtNOqA,Yes,No,popular,True,0.25
14622,YSNIaYhri76w,Yes,Yes,adversarial,True,0.25
1586,YrJVXE6Axtrg,Yes,No,random,True,0.25
23495,YA0E_UiD-fR4,No,Yes,popular,True,0.25
185,YDlWd7Wmdi1E,No,Yes,random,True,0.25
6956,Yg5l3Bz6lWnc,Yes,No,popular,True,0.25
25795,YPRUfwpmYwJ8,No,No,adversarial,True,0.25
10701,Ye4ph6bIC5zc,Yes,No,adversarial,True,0.25
27599,Y4ftDFi4684Y,No,No,adversarial,True,0.25
6834,YxUWSHYoslPQ,No,Yes,adversarial,True,0.25
20239,YPZBUdlKwX04,No,No,adversarial,True,0.25
5813,Y_duNX6Vyd6g,Yes,No,popular,True,0.25
3053,YfGGYeXR_LS8,Yes,No,random,True,0.25
17020,Yek9Fsmm3xqk,No,No,random,True,0.25
8229,Y-EQByFLFqig,No,Yes,popular,True,0.25
21850,YsqWyxUObwkw,No,No,adversarial,True,0.25
30915,Y7P0N61TVOxE,No,Yes,popular,True,0.25
10775,YAMQei29haCw,No,Yes,adversarial,True,0.25
28579,YcN-oYKd-M4E,Yes,No,adversarial,True,0.25
8729,YU90e2P9jy30,Yes,No,adversarial,True,0.25
23152,YLBe33dw9ezg,No,No,popular,True,0.25
13760,YNX0gR9Eebp0,Yes,Yes,adversarial,True,0.25
30469,Yo7jW6Suyfbs,Yes,Yes,adversarial,True,0.25
2477,YJnSwRonB9wI,Yes,No,adversarial,True,0.25
23425,Yeu5bq0A3XVQ,No,Yes,random,True,0.25
17183,YbA5zPFSFZAA,Yes,No,popular,True,0.25
30836,Y-JP1GqPEKtw,Yes,No,adversarial,True,0.25
2315,Y_w2pA1VeB40,No,No,random,True,0.25
8080,Yjs4dr5JusdM,No,Yes,adversarial,True,0.25
23938,YHxZADVzNIqs,No,Yes,adversarial,True,0.25
15967,YECw5Yf7QoMo,No,No,adversarial,True,0.25
26786,YeYbFtxZmKL4,Yes,Yes,random,True,0.25
4121,Y3IguMJkqpl4,Yes,Yes,random,True,0.25
26882,YtB8TiiXwKmA,Yes,No,popular,True,0.25
322,YtjCNwdOUiGc,Yes,Yes,random,True,0.25
23581,YmVjub3o_IxE,No,Yes,random,True,0.25
10667,Yn74IYuCe_ms,No,No,random,True,0.25
8924,YJZloTOdIY_c,Yes,Yes,random,True,0.25
16250,YpCQEWAFGEjc,No,Yes,popular,True,0.25
20827,Ya3GzZKxUTy8,Yes,Yes,random,True,0.25
29433,Y9_YfTz8cnFY,Yes,Yes,adversarial,True,0.25
22701,YNmmbNqmsPaY,No,No,random,True,0.25
27713,YwbPmnxCLoRQ,No,No,adversarial,True,0.25
77,YGOD8Bt5LfDE,Yes,Yes,adversarial,True,0.25
10667,YErxgH5g3Kx0,No,No,adversarial,True,0.25
20434,YUAmDLPjNyMg,Yes,Yes,random,True,0.25
10395,YV4PLSw_WzVw,Yes,Yes,random,True,0.25
29537,YAf4a-9rcnP0,No,Yes,adversarial,True,0.25
17303,YlfAFQ0-wDJU,Yes,No,adversarial,True,0.25
16392,YVZLZ08k3YeA,No,No,popular,True,0.25
6796,Ya_Rjlu50TfA,Yes,Yes,random,True,0.25
13763,YMBP4RcnwGZw,No,No,popular,True,0.25
29449,YUjje3lSabsg,No,No,popular,True,0.25
28590,Yc3nlaAkv9bA,No,Yes,random,True,0.25
10227,Y7-HCqJFwHoI,Yes,No,popular,True,0.25
1191,YCeRoaEcqUgM,Yes,No,adversarial,True,0.25
26931,Ygbi6MxPf3hA,Yes,Yes,popular,True,0.25
10820,Yhmd6pa2e_rs,Yes,No,random,True,0.25
11499,YMTaLknnq4wc,Yes,No,popular,True,0.25
12853,Y8b9z7N25DmU,No,No,adversarial,True,0.25
23820,Y-FW109cbv0g,No,No,random,True,0.25
7554,YRtenf2XSXRc,Yes,Yes,random,True,0.25
29509,Y1vCYiVvZ7VE,Yes,Yes,adversarial,True,0.25
10147,Yd6gu2w19YQo,No,No,adversarial,True,0.25
25171,Y3rna9zo5ZOs,Yes,Yes,adversarial,True,0.25
9984,YD1Sy7kRoaR8,Yes,Yes,popular,True,0.25
19823,YwFiCblfZ-vg,Yes,Yes,popular,True,0.25
6202,Y35b9BSmN5JM,Yes,Yes,random,True,0.25
2449,YEzWEO2WD_MM,No,No,popular,True,0.25
29213,YeqcdsdLz954,Yes,Yes,random,True,0.25
20438,YPZBUdlKwX04,No,Yes,popular,True,0.25
12994,YbJMMp6PLKqM,Yes,No,adversarial,True,0.25
22510,Yyrxa6_P2I80,Yes,Yes,random,True,0.25
30181,YCwxgQS3SXic,No,No,adversarial,True,0.25
10486,Ygr5Zss89yLQ,Yes,No,popular,True,0.25
27965,Yc6YJgZ3qzOw,No,No,popular,True,0.25
7088,Yvigslb0kClE,Yes,Yes,random,True,0.25
25028,YENTi8Sn4vdM,Yes,Yes,random,True,0.25
19497,Y4YodC6RnplI,Yes,No,adversarial,True,0.25
25163,YZUmZgPL0ges,No,No,random,True,0.25
25766,Y_z6pymOet7g,Yes,Yes,random,True,0.25
17456,Y2UNuMbxz9ds,No,Yes,adversarial,True,0.25
24082,YlX3k5p2I_g0,Yes,Yes,adversarial,True,0.25
2313,YCO6-i8NLbeo,No,Yes,popular,True,0.25
28323,YUjje3lSabsg,No,No,random,True,0.25
28081,YDjKGzOe_COc,Yes,Yes,adversarial,True,0.25
20693,YhFCmq9pCBbM,Yes,Yes,adversarial,True,0.25
19622,YTaQKhIRwii4,Yes,Yes,random,True,0.25
20232,Y096oTVzc5Gs,Yes,Yes,popular,True,0.25
26216,YFc9pG54DDJM,Yes,No,adversarial,True,0.25
16796,YlfAFQ0-wDJU,Yes,Yes,random,True,0.25
26679,Ygbi6MxPf3hA,Yes,No,adversarial,True,0.25
20486,YAgh2EKINlSw,No,Yes,popular,True,0.25
1742,Y3iLGu2Omgrw,Yes,Yes,popular,True,0.25
24006,YXz56Q2Q5j5c,Yes,Yes,popular,True,0.25
25921,Yn-JyOqYSLQM,No,No,adversarial,True,0.25
26776,Y4YMXgLFcR94,Yes,Yes,popular,True,0.25
10774,YErxgH5g3Kx0,No,Yes,popular,True,0.25
26620,Y8ycflE3dIHw,No,No,random,True,0.25
19163,YwOFBldBFRNk,No,No,popular,True,0.25
22416,Y1ed87LLY97k,No,Yes,adversarial,True,0.25
12034,YFL8KTgMGrN4,Yes,Yes,random,True,0.25
16403,YJTHMXLC9YRs,Yes,Yes,popular,True,0.25
19431,YkXjzsroVTtw,Yes,No,adversarial,True,0.25
25443,YBDpU2Qh77NE,Yes,Yes,adversarial,True,0.25
26179,Yn-JyOqYSLQM,No,No,popular,True,0.25
14682,Y86dNVnTwH6U,Yes,Yes,adversarial,True,0.25
2518,YJnSwRonB9wI,Yes,No,popular,True,0.25
17240,YBa92IrXFvJo,Yes,Yes,popular,True,0.25
14237,YJp64Whpr3BA,No,Yes,random,True,0.25
12440,YP4qd8uodw_M,Yes,Yes,adversarial,True,0.25
27789,Y5OM3tJh51pE,Yes,Yes,adversarial,True,0.25
27136,YcK2kSVR1d2o,No,No,popular,True,0.25
29279,YvaujJ7msKfc,No,Yes,adversarial,True,0.25
